DATE,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
2014-11-23,1.65976,1.66473,4424.0,2323.0,6090.0,5816.0,911.0,588.0,14062.0,1997.0,844700.0
2014-11-30,2.05459,2.0058,4740.0,2921.0,6090.0,7322.0,1049.0,642.0,16674.0,2058.0,831289.0
2014-12-07,2.53541,2.62227,5432.0,3277.0,6090.0,6848.0,1165.0,880.0,17602.0,2067.0,671251.0
2014-12-14,2.54253,2.60749,6185.0,4623.0,6090.0,9106.0,1767.0,1224.0,22905.0,2097.0,878430.0
2014-12-21,3.60563,3.4178,7424.0,5287.0,6090.0,13050.0,1970.0,1441.0,29172.0,2069.0,853532.0
2014-12-28,4.90976,4.46555,9270.0,6920.0,6090.0,16418.0,2671.0,2103.0,37382.0,2016.0,837119.0
2015-01-04,5.98221,6.11497,10363.0,8982.0,6090.0,13951.0,3718.0,3519.0,40533.0,1984.0,662849.0
2015-01-11,5.47421,5.30979,9732.0,9348.0,6090.0,9406.0,4288.0,4117.0,36891.0,1983.0,694773.0
2015-01-18,4.21022,3.93762,7044.0,6946.0,6090.0,11966.0,2909.0,2339.0,31204.0,1971.0,792459.0
2015-01-25,4.25968,4.15076,7840.0,6451.0,6090.0,13949.0,2951.0,2030.0,33221.0,1966.0,800359.0
2015-02-01,3.97761,3.87899,7118.0,5844.0,6090.0,13159.0,2585.0,1915.0,30621.0,1955.0,789407.0
2015-02-08,3.63443,3.45794,6656.0,5380.0,6090.0,12093.0,2368.0,1654.0,28151.0,1950.0,814097.0
2015-02-15,3.26527,3.06359,6429.0,4884.0,6090.0,10328.0,2072.0,1505.0,25218.0,1917.0,823153.0
2015-02-22,2.93083,2.82646,5537.0,4295.0,6090.0,8164.0,1842.0,1271.0,21109.0,1907.0,746836.0
2015-03-01,2.54474,2.3599,4823.0,4061.0,6090.0,7280.0,1765.0,1249.0,19178.0,1934.0,812660.0
2015-03-08,2.47227,2.33472,4639.0,3914.0,6090.0,7116.0,1696.0,1076.0,18441.0,1912.0,789858.0
2015-03-15,2.35665,2.21286,4710.0,3654.0,6090.0,6748.0,1654.0,1067.0,17833.0,1907.0,805881.0
2015-03-22,2.17008,2.07619,4559.0,3482.0,6090.0,6084.0,1573.0,997.0,16695.0,1883.0,804117.0
2015-03-29,2.04297,2.01267,4418.0,3284.0,6090.0,6003.0,1486.0,931.0,16122.0,1848.0,801027.0
2015-04-05,1.954,1.94192,4174.0,2968.0,6090.0,5623.0,1321.0,889.0,14975.0,1819.0,771143.0
2015-04-12,1.72287,1.74809,3903.0,2931.0,6090.0,4634.0,1387.0,878.0,13733.0,1820.0,785602.0
2015-04-19,1.53694,1.50367,3448.0,2448.0,6090.0,4214.0,1160.0,774.0,12044.0,1813.0,800974.0
2015-04-26,1.38283,1.43494,3182.0,2052.0,6090.0,4011.0,975.0,640.0,10860.0,1768.0,756827.0
2015-05-03,1.46265,1.45673,3203.0,2122.0,6090.0,4280.0,888.0,602.0,11095.0,1753.0,761638.0
2015-05-10,1.38934,1.42836,3106.0,2074.0,6090.0,4079.0,846.0,589.0,10694.0,1735.0,748690.0
2015-05-17,1.3468,1.35297,2805.0,1810.0,6090.0,3641.0,813.0,602.0,9671.0,1688.0,714799.0
2015-05-24,1.25452,1.33093,2754.0,1768.0,6090.0,3296.0,736.0,470.0,9024.0,1622.0,678023.0
2015-05-31,1.21636,1.28422,2593.0,1461.0,6090.0,2714.0,652.0,493.0,7913.0,1579.0,616171.0
2015-06-07,1.16734,1.13889,2211.0,1334.0,6090.0,2345.0,594.0,462.0,6946.0,1505.0,609891.0
2015-06-14,1.04654,1.10343,2109.0,1320.0,6090.0,2284.0,575.0,456.0,6744.0,1455.0,611184.0
2015-06-21,0.943661,0.970748,1734.0,1167.0,6090.0,2046.0,495.0,408.0,5850.0,1459.0,602628.0
2015-06-28,0.935046,0.998681,1897.0,1170.0,6090.0,1921.0,496.0,429.0,5913.0,1445.0,592081.0
2015-07-05,0.934726,0.978057,1678.0,1043.0,6090.0,1701.0,430.0,380.0,5232.0,1417.0,534938.0
2015-07-12,0.864118,0.866431,1546.0,1081.0,6090.0,1675.0,443.0,371.0,5116.0,1428.0,590468.0
2015-07-19,0.806535,0.827757,1487.0,1028.0,6090.0,1609.0,405.0,341.0,4870.0,1411.0,588337.0
2015-07-26,0.742747,0.797572,1383.0,1011.0,6090.0,1498.0,413.0,321.0,4626.0,1401.0,580010.0
2015-08-02,0.737859,0.811221,1415.0,999.0,6090.0,1459.0,432.0,300.0,4605.0,1352.0,567663.0
2015-08-09,0.743224,0.821165,1392.0,1026.0,6090.0,1590.0,420.0,325.0,4753.0,1364.0,578812.0
2015-08-16,0.805251,0.819435,1330.0,1062.0,6090.0,1667.0,400.0,291.0,4750.0,1340.0,579668.0
2015-08-23,0.816943,0.848041,1429.0,1134.0,6090.0,1815.0,436.0,359.0,5173.0,1356.0,609994.0
2015-08-30,0.814518,0.888524,1687.0,1151.0,6090.0,2033.0,423.0,354.0,5648.0,1362.0,635661.0
2015-09-06,0.86067,0.962826,1636.0,1230.0,6090.0,2292.0,481.0,324.0,5963.0,1354.0,619323.0
2015-09-13,0.886704,1.02252,1714.0,1297.0,6090.0,2169.0,461.0,329.0,5970.0,1349.0,583853.0
2015-09-20,1.00845,1.08392,1993.0,1392.0,6090.0,2744.0,536.0,397.0,7062.0,1369.0,651524.0
2015-09-27,1.06625,1.17724,2178.0,1520.0,6090.0,2947.0,627.0,432.0,7704.0,1367.0,654414.0
2015-10-04,1.05995,1.1716,2170.0,1654.0,6090.0,2746.0,652.0,404.0,7626.0,1332.0,650904.0
2015-10-11,1.22559,1.24325,2849.0,2015.0,6090.0,3693.0,871.0,621.0,10049.0,1963.0,808287.0
2015-10-18,1.31066,1.3234,3016.0,2102.0,6090.0,4007.0,912.0,678.0,10715.0,1976.0,809660.0
2015-10-25,1.3711,1.40399,3263.0,2357.0,6090.0,4360.0,951.0,653.0,11584.0,1995.0,825079.0
2015-11-01,1.39171,1.37629,3141.0,2254.0,6090.0,4148.0,927.0,694.0,11164.0,1999.0,811165.0
2015-11-08,1.43712,1.46866,3563.0,2450.0,6090.0,4783.0,935.0,692.0,12423.0,2048.0,845875.0
2015-11-15,1.50165,1.533,3746.0,2517.0,6090.0,4725.0,943.0,745.0,12676.0,2028.0,826877.0
2015-11-22,1.59805,1.60841,3960.0,2656.0,6090.0,5076.0,1026.0,766.0,13484.0,2023.0,838344.0
2015-11-29,1.89668,1.90047,3974.0,2427.0,6090.0,4073.0,981.0,703.0,12158.0,2000.0,639738.0
2015-12-06,1.67728,1.73645,4469.0,3011.0,6090.0,5076.0,1232.0,829.0,14617.0,2040.0,841777.0
2015-12-13,1.78296,1.81945,4575.0,2902.0,6090.0,5384.0,1252.0,873.0,14986.0,2020.0,823657.0
2015-12-20,1.87336,1.96571,5135.0,2963.0,6090.0,5105.0,1250.0,943.0,15396.0,2000.0,783227.0
2015-12-27,2.32148,2.42021,5377.0,2876.0,6090.0,4317.0,1256.0,1013.0,14839.0,1978.0,613128.0
2016-01-03,2.40991,2.41083,5700.0,3264.0,6090.0,4011.0,1524.0,1180.0,15679.0,1949.0,650356.0
2016-01-10,1.94328,1.98859,4775.0,3597.0,6090.0,4494.0,1631.0,1157.0,15654.0,2004.0,787192.0
2016-01-17,1.99796,1.98985,4574.0,3180.0,6090.0,5362.0,1380.0,1021.0,15517.0,2005.0,779809.0
2016-01-24,2.11829,2.1071,4804.0,3226.0,6090.0,5380.0,1297.0,954.0,15661.0,2008.0,743249.0
2016-01-31,2.25112,2.19256,5088.0,3615.0,6090.0,6882.0,1551.0,1007.0,18143.0,2026.0,827482.0
2016-02-07,2.37116,2.30014,5135.0,3759.0,6090.0,7353.0,1625.0,1072.0,18944.0,2007.0,823602.0
2016-02-14,2.80035,2.67574,5645.0,4600.0,6090.0,8434.0,1916.0,1179.0,21774.0,2000.0,813755.0
2016-02-21,3.16475,3.02427,5997.0,5642.0,6090.0,9325.0,2347.0,1370.0,24681.0,1993.0,816098.0
2016-02-28,3.15183,3.11328,6299.0,6001.0,6090.0,10127.0,2606.0,1390.0,26423.0,1956.0,848718.0
2016-03-06,3.3321,3.32788,6619.0,6395.0,6090.0,11415.0,2599.0,1440.0,28468.0,1952.0,855439.0
2016-03-13,3.56024,3.5918,6660.0,7358.0,6090.0,11856.0,2977.0,1630.0,30481.0,1922.0,848628.0
2016-03-20,3.05479,3.09262,5574.0,6026.0,6090.0,9334.0,2489.0,1471.0,24894.0,1898.0,804948.0
2016-03-27,2.76732,2.78803,5187.0,4982.0,6090.0,8489.0,2000.0,1282.0,21940.0,1900.0,786936.0
2016-04-03,2.44161,2.52371,4581.0,4476.0,6090.0,7392.0,1953.0,1201.0,19603.0,1832.0,776752.0
2016-04-10,2.03348,2.12928,3707.0,3869.0,6090.0,6403.0,1660.0,1130.0,16769.0,1813.0,787543.0
2016-04-17,1.98593,2.05142,3572.0,3530.0,6090.0,6595.0,1533.0,1031.0,16261.0,1805.0,792672.0
2016-04-24,1.91514,1.98957,3515.0,3247.0,6090.0,6357.0,1373.0,945.0,15437.0,1774.0,775895.0
2016-05-01,1.69968,1.7858,3157.0,2986.0,6090.0,5557.0,1235.0,901.0,13836.0,1759.0,774777.0
2016-05-08,1.57635,1.60144,2772.0,2586.0,6090.0,4729.0,1037.0,746.0,11870.0,1742.0,741210.0
2016-05-15,1.3935,1.4743,2871.0,2276.0,6090.0,4046.0,849.0,665.0,10707.0,1690.0,726244.0
2016-05-22,1.29941,1.42286,2688.0,1998.0,6090.0,3630.0,839.0,643.0,9798.0,1626.0,688612.0
2016-05-29,1.18379,1.38196,2612.0,1714.0,6090.0,3126.0,717.0,618.0,8787.0,1439.0,635835.0
2016-06-05,1.13723,1.33712,2545.0,1637.0,6090.0,2620.0,663.0,532.0,7997.0,1482.0,598077.0
2016-06-12,1.04118,1.13894,2293.0,1460.0,6090.0,2313.0,617.0,518.0,7201.0,1446.0,632252.0
2016-06-19,0.971814,1.09641,2189.0,1354.0,6090.0,2171.0,588.0,466.0,6768.0,1440.0,617287.0
2016-06-26,0.863306,0.999559,2062.0,1178.0,6090.0,1905.0,493.0,386.0,6024.0,1402.0,602666.0
2016-07-03,0.833797,0.99095,1873.0,1146.0,6090.0,1810.0,473.0,384.0,5686.0,1382.0,573793.0
2016-07-10,0.784516,0.931253,1646.0,985.0,6090.0,1641.0,463.0,383.0,5118.0,1379.0,549582.0
2016-07-17,0.734327,0.843118,1610.0,1064.0,6090.0,1599.0,422.0,383.0,5078.0,1392.0,602288.0
2016-07-24,0.698845,0.840286,1670.0,994.0,6090.0,1621.0,384.0,375.0,5044.0,1388.0,600272.0
2016-07-31,0.723099,0.830065,1580.0,1036.0,6090.0,1624.0,362.0,323.0,4925.0,1393.0,593327.0
2016-08-07,0.663501,0.790428,1455.0,971.0,6090.0,1496.0,359.0,315.0,4596.0,1360.0,581457.0
2016-08-14,0.69276,0.830826,1512.0,1016.0,6090.0,1639.0,382.0,319.0,4868.0,1329.0,585923.0
2016-08-21,0.710029,0.856796,1644.0,1028.0,6090.0,1914.0,373.0,306.0,5265.0,1345.0,614499.0
2016-08-28,0.834232,1.00746,1848.0,1234.0,6090.0,2364.0,465.0,349.0,6260.0,1356.0,621362.0
2016-09-04,0.992621,1.05868,1815.0,1242.0,6090.0,2651.0,455.0,341.0,6504.0,1354.0,614349.0
2016-09-11,1.01605,1.10028,1883.0,1284.0,6090.0,2604.0,471.0,381.0,6623.0,1347.0,601938.0
2016-09-18,1.07169,1.1457,2026.0,1509.0,6090.0,3073.0,579.0,452.0,7639.0,1365.0,666755.0
2016-09-25,1.10163,1.2189,2341.0,1539.0,6090.0,3298.0,613.0,438.0,8229.0,1363.0,675119.0
2016-10-02,1.18841,1.31113,2413.0,1645.0,6090.0,3334.0,630.0,483.0,8505.0,1389.0,648678.0
2016-10-09,1.2019,1.27386,3110.0,2114.0,6090.0,4169.0,828.0,643.0,10864.0,1946.0,852842.0
2016-10-16,1.23108,1.29342,3207.0,2155.0,6090.0,4078.0,879.0,678.0,10997.0,1973.0,850228.0
2016-10-23,1.26796,1.33097,3564.0,2234.0,6090.0,4452.0,981.0,695.0,11926.0,1983.0,896035.0
2016-10-30,1.36298,1.42662,3786.0,2406.0,6090.0,4769.0,987.0,700.0,12648.0,2006.0,886570.0
2016-11-06,1.48535,1.57071,4314.0,2444.0,6090.0,5287.0,1030.0,715.0,13790.0,1999.0,877947.0
2016-11-13,1.55954,1.65146,4703.0,2549.0,6090.0,5193.0,1055.0,758.0,14258.0,1990.0,863356.0
2016-11-20,1.64783,1.73309,4979.0,2659.0,6090.0,5610.0,1083.0,829.0,15160.0,2000.0,874739.0
2016-11-27,1.91275,2.03388,5032.0,2634.0,6090.0,4567.0,1108.0,867.0,14208.0,2011.0,698566.0
2016-12-04,1.81725,1.88331,5209.0,3326.0,6090.0,5655.0,1359.0,1056.0,16605.0,2001.0,881694.0
2016-12-11,1.91433,2.00292,5501.0,3188.0,6090.0,5812.0,1413.0,1047.0,16961.0,2013.0,846813.0
2016-12-18,2.21003,2.27731,5744.0,3491.0,6090.0,6724.0,1485.0,1019.0,18463.0,2000.0,810736.0
2016-12-25,2.73568,2.91465,6653.0,4099.0,6090.0,7469.0,1923.0,1421.0,21565.0,1977.0,739882.0
2017-01-01,3.36832,3.54919,7712.0,5247.0,6090.0,7144.0,2652.0,2145.0,24900.0,1928.0,701569.0
2017-01-08,3.09689,3.08102,6716.0,5673.0,6090.0,6786.0,2773.0,2230.0,24178.0,2024.0,784740.0
2017-01-15,3.07346,3.01875,6020.0,5313.0,6090.0,8843.0,2639.0,2082.0,24897.0,1997.0,824746.0
2017-01-22,3.51643,3.40446,6399.0,5588.0,6090.0,12147.0,2717.0,1930.0,28781.0,2029.0,845391.0
2017-01-29,3.8027,3.52869,6958.0,5788.0,6090.0,14073.0,2623.0,1823.0,31265.0,2021.0,886023.0
2017-02-05,4.50313,4.10665,7452.0,6522.0,6090.0,17482.0,2968.0,2093.0,36517.0,2024.0,889216.0
2017-02-12,5.06308,4.7551,8110.0,8235.0,6090.0,20150.0,3749.0,2646.0,42890.0,2027.0,901978.0
2017-02-19,4.86009,4.65163,7726.0,8328.0,6090.0,18692.0,3652.0,2637.0,41035.0,1967.0,882163.0
2017-02-26,4.57916,4.57049,7649.0,8560.0,6090.0,17300.0,3807.0,2808.0,40124.0,1987.0,877892.0
2017-03-05,3.55674,3.45522,6129.0,6496.0,6090.0,12394.0,2983.0,2181.0,30183.0,1995.0,873547.0
2017-03-12,3.50417,3.29505,5854.0,5970.0,6090.0,11552.0,2766.0,1918.0,28060.0,1971.0,851580.0
2017-03-19,3.21511,3.16426,5503.0,5535.0,6090.0,10084.0,2582.0,1780.0,25484.0,1958.0,805370.0
2017-03-26,3.10088,3.14433,5514.0,5858.0,6090.0,11503.0,2641.0,1838.0,27354.0,1940.0,869946.0
2017-04-02,2.79056,2.87936,5145.0,5070.0,6090.0,10149.0,2354.0,1624.0,24342.0,1899.0,845397.0
2017-04-09,2.38547,2.36977,4488.0,3918.0,6090.0,8178.0,1760.0,1333.0,19677.0,1906.0,830332.0
2017-04-16,1.9703,1.93853,3909.0,3151.0,6090.0,5847.0,1470.0,1171.0,15548.0,1861.0,802052.0
2017-04-23,1.73442,1.64064,3306.0,2766.0,6090.0,4683.0,1258.0,993.0,13006.0,1845.0,792740.0
2017-04-30,1.56303,1.4752,2997.0,2391.0,6090.0,4497.0,1111.0,928.0,11924.0,1846.0,808298.0
2017-05-07,1.4128,1.37755,2890.0,2039.0,6090.0,4105.0,1011.0,717.0,10762.0,1795.0,781240.0
2017-05-14,1.27492,1.33771,2751.0,2037.0,6090.0,3831.0,862.0,721.0,10202.0,1767.0,762648.0
2017-05-21,1.2834,1.34686,2685.0,2011.0,6090.0,3518.0,886.0,709.0,9809.0,1746.0,728288.0
2017-05-28,1.16663,1.26579,2341.0,1745.0,6090.0,3060.0,771.0,647.0,8564.0,1614.0,676574.0
2017-06-04,1.10977,1.25701,2311.0,1577.0,6090.0,2575.0,710.0,583.0,7756.0,1569.0,617021.0
2017-06-11,1.04333,1.16048,2412.0,1459.0,6090.0,2377.0,671.0,591.0,7510.0,1493.0,647145.0
2017-06-18,0.905151,1.04834,2049.0,1346.0,6090.0,2099.0,595.0,547.0,6636.0,1470.0,633003.0
2017-06-25,0.902718,0.992711,1930.0,1282.0,6090.0,1971.0,559.0,498.0,6240.0,1469.0,628582.0
2017-07-02,0.859531,0.961603,1771.0,1121.0,6090.0,1748.0,489.0,467.0,5596.0,1422.0,581945.0
2017-07-09,0.818998,0.955818,1728.0,1111.0,6090.0,1564.0,505.0,418.0,5326.0,1456.0,557219.0
2017-07-16,0.752505,0.827597,1545.0,1004.0,6090.0,1578.0,462.0,372.0,4961.0,1405.0,599446.0
2017-07-23,0.731146,0.811886,1549.0,908.0,6090.0,1421.0,450.0,419.0,4747.0,1384.0,584688.0
2017-07-30,0.733295,0.818527,1576.0,953.0,6090.0,1515.0,459.0,376.0,4879.0,1377.0,596071.0
